"UNIT NUMBER","total_predicted_cost","total_actual_cost","avg_repair_duration","work_order_count","last_service_date","strategy","estimated_savings"
"12500458",2807.35611537447,1470.986835,50.3333333333333,6,6-06-24,"Monitor Closely",280.735611537447
"12500459",3635.95365300521,2838.540692,79.5,8,12-05-24,"Monitor Closely",363.595365300521
"12500482",3268.01572243049,2375.263,61.3333333333333,9,11-05-24,"Monitor Closely",326.801572243049
"12500483",1667.28330758474,673.023611,67,5,12-03-24,"Monitor Closely",166.728330758474
"12500484",2539.30807080374,1905.099944,21.4285714285714,7,12-11-24,"Monitor Closely",253.930807080374
"12500485",3848.73990291059,2396.812,9,10,12-09-24,"Monitor Closely",384.873990291059
"12500486",4480.99448137402,2604.902,100.777777777778,9,11-05-24,"Monitor Closely",448.099448137402
"12500487",894.555419496174,858.387,0,3,11-06-24,"Keep as-it is",0
"12500488",5739.95306556211,4715.292333,0,7,12-04-24,"Monitor Closely",573.995306556211
"12500489",1109.34040774096,2424.694456,0,4,12-02-24,"Keep as-it is",0
"12500490",757.760522695113,1714.1,15.5,2,10-10-24,"Keep as-it is",0
"12500491",543.667399460812,714.97085,0,2,10-11-24,"Keep as-it is",0
"12500492",633.793113147928,677.798125,30.5,2,7-11-24,"Monitor Closely",63.3793113147928
"12500493",732.576271960397,561.674225,7.25,4,12-02-24,"Keep as-it is",0
"12500494",965.548241741409,1082.005,0,5,11-06-24,"Keep as-it is",0
"12500495",993.303495172538,1315.664775,6.2,5,9-05-24,"Keep as-it is",0
"12500496",766.533989722189,471.6,31,2,6-05-24,"Monitor Closely",76.6533989722189
"12500497",3313.55447933045,2277.374056,157.8,5,10-01-24,"Monitor Closely",331.355447933045
"12500498",1446.31158851331,167.222222,153,2,10-03-24,"Monitor Closely",144.631158851331
"12500500",2341.51898994443,2322.8949,73.2,5,12-11-24,"Monitor Closely",234.151898994443
"12500501",273.984893648125,263.2,184,2,10-03-24,"Monitor Closely",27.3984893648125
"12500505",1572.62507270738,900.849606345,50,3,10-02-24,"Monitor Closely",157.262507270738
"12500511",302.401498004876,154.16,0,1,10-09-24,"Keep as-it is",0
"12500514",2312.50151126182,2875.599747,35.3333333333333,6,12-02-24,"Monitor Closely",231.250151126182
"12500515",749.853909575235,492.962636,0,3,12-11-24,"Keep as-it is",0
"12500517",2407.99645271006,2825.425625,127.2,5,11-01-24,"Monitor Closely",240.799645271006
"12500518",3230.73567404044,11725.756667,26.8888888888889,9,12-05-24,"Monitor Closely",323.073567404044
"12500519",636.713428645455,399,0,3,9-04-24,"Keep as-it is",0
"12500520",2510.18430016645,2113.45,0,6,11-01-24,"Keep as-it is",0
"12500521",3265.24414275712,2465.338666,7.5,8,12-12-24,"Monitor Closely",326.524414275713
"12500522",923.552999735251,1486.671,50.6666666666667,3,10-08-24,"Monitor Closely",92.3552999735251
"12500523",382.428674104428,480.096022,121,1,8-02-24,"Monitor Closely",38.2428674104428
"12500548",304.880182719966,252.506667,0,1,7-09-24,"Keep as-it is",0
"12500562",1995.72766236002,1578.811111,7.75,4,9-10-24,"Keep as-it is",0
"12500563",1296.30528446896,623.598889,0,3,8-03-24,"Keep as-it is",0
"12500564",1960.12212098059,915.424722,12,5,12-04-24,"Keep as-it is",0
"12500565",651.488082541995,924.678889,0,2,9-05-24,"Keep as-it is",0
"12500566",757.946841092698,79.704167,20,3,12-04-24,"Keep as-it is",0
"12500567",6579.18234601748,5921.154445,24.2857142857143,14,10-10-24,"Monitor Closely",657.918234601748
"12500568",845.470233704513,862.066666,6.2,5,10-05-24,"Keep as-it is",0
"12500569",2161.54499428229,2224.506667,4.28571428571429,7,10-12-24,"Keep as-it is",0
"12500571",993.828364546221,422.11111,0,3,9-04-24,"Keep as-it is",0
"12500572",748.368701871314,662.74,243,1,12-02-24,"Monitor Closely",74.8368701871314
"12500573",2726.24796183295,2279.394703,35.6666666666667,6,11-11-24,"Monitor Closely",272.624796183295
"12500574",1757.39490274028,427.733334,0,4,10-01-24,"Keep as-it is",0
"12500575",2011.69461329096,1599.818889,8.28571428571429,7,10-03-24,"Keep as-it is",0
"12500577",471.989099103094,759.9512,0,2,11-06-24,"Keep as-it is",0
"12500586",839.96402620278,227.798333,122.5,2,10-05-24,"Monitor Closely",83.996402620278
"12500587",1376.74554785897,1510.280768,6.2,5,11-12-24,"Keep as-it is",0
"12500588",1770.30131397571,1751.555866,49.5,8,11-06-24,"Monitor Closely",177.030131397571
"12500589",2581.96144863751,1772.453401,34.5,8,12-01-24,"Monitor Closely",258.196144863751
"12500590",542.826768475655,695.340833,61,2,7-12-24,"Monitor Closely",54.2826768475655
"12500592",1965.04908159977,1668.706111,10,6,12-06-24,"Keep as-it is",0
"12500593",1589.74179076431,2200.408056,5,6,12-06-24,"Keep as-it is",0
"12500594",665.968717116623,844.547778,0,2,12-06-24,"Keep as-it is",0
"12500595",2148.97010821731,2695.480277,21.1,10,12-03-24,"Monitor Closely",214.897010821731
"12500596",371.889738268208,213.444444,30,1,9-09-24,"Monitor Closely",37.1889738268208
"12500597",249.083091991463,179.111111,30,1,9-06-24,"Monitor Closely",24.9083091991463
"12500598",643.724740303549,402.932222,0,2,10-06-24,"Keep as-it is",0
"12500599",2202.63695945418,2052.176734,99.4285714285714,7,10-06-24,"Monitor Closely",220.263695945418
"12500661",2222.24050582801,1438.654706,0,4,12-06-24,"Keep as-it is",0
"12500692",358.550300238694,460.656767,0,1,12-09-24,"Keep as-it is",0
"12500727",358.625188663728,365.128933,0,1,12-10-24,"Keep as-it is",0
"12B623994",4223.97503481126,2722.278763,19.3636363636364,11,12-11-24,"Monitor Closely",422.397503481126
"12B623996",5034.91464886382,4686.351129,45.625,8,12-06-24,"Monitor Closely",503.491464886382
"12B623998",2566.52739562694,5658.051852735,91.8,5,11-10-24,"Monitor Closely",256.652739562694
"12B624008",2740.58744040521,1576.16062316,56.1428571428571,7,12-06-24,"Monitor Closely",274.058744040521
"12B624010",3935.47594987484,2612.000038921,54.4,5,11-01-24,"Monitor Closely",393.547594987484
"12B624011",2614.92872094882,7259.32857,47.2222222222222,9,10-07-24,"Monitor Closely",261.492872094882
"12B624012",1376.38543977412,1438.430080925,12.4,5,10-07-24,"Keep as-it is",0
"12B624014",3989.12884287077,3445.228807765,8.57142857142857,7,11-11-24,"Monitor Closely",398.912884287077
"12B624015",2689.54705426438,1197.711878883,23,4,6-09-24,"Monitor Closely",268.954705426438
"12B624016",755.046662771519,1116.21,20.3333333333333,6,2-05-24,"Monitor Closely",75.5046662771519
"12B624017",3099.38978403696,2146.178336,11.25,16,6-04-24,"Monitor Closely",309.938978403696
"12B624020",8338.87904117017,7204.885898,13.5555555555556,18,11-04-24,"Monitor Closely",833.887904117017
"12B624021",1111.2759035323,848.961111,23.25,4,8-02-24,"Monitor Closely",111.12759035323
"12B624022",4035.86011747515,3820.59034,50.3333333333333,6,11-11-24,"Monitor Closely",403.586011747515
"12B624025",4115.40391445397,7196.933054,77.9090909090909,11,12-08-24,"Monitor Closely",411.540391445397
"12B624143",2964.02821944794,2107.429499,4.28571428571429,7,5-01-24,"Keep as-it is",0
"12B624144",3227.81825207462,3095.817833,74,12,9-04-24,"Monitor Closely",322.781825207462
"12B624145",1087.05893653375,1028.022834,38.25,4,11-11-24,"Monitor Closely",108.705893653375
"12B624146",1654.51236631237,2591.358666,12.4,5,8-01-24,"Keep as-it is",0
"12B624147",2224.03453070696,1988.163333,15.375,8,11-04-24,"Keep as-it is",0
"12B655760",3579.02073745092,2749.8364,7.5,4,4-03-24,"Monitor Closely",357.902073745092
"12B655766",7994.2827032539,4908.475903617,354.5,10,11-05-24,"Consider Replacement",1998.57067581348
"12B656676",3047.22284700443,3726.542598883,36.9,10,10-08-24,"Monitor Closely",304.722284700443
"12B656726",1756.16960410351,1222.113764924,113,4,5-06-24,"Monitor Closely",175.616960410351
"12B662422",1491.24607972176,1706.760769,42.125,8,5-07-24,"Monitor Closely",149.124607972176
"12B662424",1965.04566416648,2112.618145,204.75,4,5-01-24,"Monitor Closely",196.504566416648
"12B662425",1638.19507847724,8200.415108,0,4,11-06-24,"Keep as-it is",0
"12B662426",2693.17014244048,3471.98,61.25,8,9-11-24,"Monitor Closely",269.317014244048
"12B662427",4374.16024537444,3941.025,0,7,6-05-24,"Monitor Closely",437.416024537444
"12B662428",2851.41657302586,2206.662,0,7,10-08-24,"Keep as-it is",0
"12B662429",2386.20469649418,2697.797375,41.75,8,12-11-24,"Monitor Closely",238.620469649418
"12B662430",696.174378896197,603.419,0,3,2-01-24,"Keep as-it is",0
"12B662431",523.90323046138,425.129,0,1,3-05-24,"Keep as-it is",0
"12B662432",1898.90857249093,1524.017,0,6,11-02-24,"Keep as-it is",0
"12B662433",3192.67597438999,2811.752,35.3076923076923,13,10-10-24,"Monitor Closely",319.267597438999
"12B662434",5523.24750567541,3488.487,76.3333333333333,6,8-05-24,"Consider Replacement",1380.81187641885
"12B662435",2433.0352942703,2766.83,22,11,11-04-24,"Monitor Closely",243.30352942703
"12B662436",9390.52353887811,6244.185,117.666666666667,21,6-07-24,"Consider Replacement",2347.63088471953
"12B662437",1426.16499323669,1337.263817,48,5,12-12-24,"Monitor Closely",142.616499323669
"12B662438",1192.85035757483,2969.99645,41.4,5,12-11-24,"Monitor Closely",119.285035757483
"12B662439",2433.61225199598,2695.14815,0,9,12-11-24,"Keep as-it is",0
"12B662440",1830.7472742768,1478.5806,7.5,8,7-09-24,"Keep as-it is",0
"12B662441",510.652650354818,488.65,0,4,6-11-24,"Keep as-it is",0
"12B662442",3335.67572853465,4089.08045,35.8333333333333,6,12-10-24,"Monitor Closely",333.567572853465
"12B662443",2968.63139679413,3378.61,24.1,10,11-04-24,"Monitor Closely",296.863139679413
"12B662444",2579.01720194579,1472.34135,12.7142857142857,7,11-05-24,"Keep as-it is",0
"12B662445",1574.15425734664,1154.1949,0,5,9-03-24,"Keep as-it is",0
"12B662446",5255.99190973761,4267.1505,215,13,12-03-24,"Consider Replacement",1313.9979774344
"12B662448",6160.05299846064,5362.775625,57.7777777777778,9,12-03-24,"Consider Replacement",1540.01324961516
"12B662449",11761.7405666794,18496.700666,43.4166666666667,24,11-04-24,"Monitor Closely",1176.17405666794
"12B662450",3373.35456710663,5887.0115,63.8,10,11-04-24,"Monitor Closely",337.335456710663
"12B662451",3138.45202323089,1971.609588,155.636363636364,11,9-04-24,"Monitor Closely",313.845202323089
"12B662452",335.913402156428,675.327272,0,2,5-11-24,"Keep as-it is",0
"12B662453",1848.0218622228,2820.642314,61.3333333333333,6,9-10-24,"Monitor Closely",184.80218622228
"12B662454",2514.99619605878,2529.413027,3,10,12-03-24,"Keep as-it is",0
"12B662455",1196.17440710076,972.462039,0,6,12-04-24,"Keep as-it is",0
"12B662456",1053.77456721243,592.916666,0,4,6-12-24,"Keep as-it is",0
"12B662460",3759.93096920192,3192.540844,26.625,16,10-12-24,"Monitor Closely",375.993096920192
"12B662462",2658.4020840884,1399.297328,10.2222222222222,9,12-06-24,"Keep as-it is",0
"12B662463",3362.55725068594,2902.468474,30.1333333333333,15,12-12-24,"Monitor Closely",336.255725068594
"12B662694",2312.58851513874,3155.09375,17.1111111111111,9,10-08-24,"Keep as-it is",0
"12B662695",4260.68864827764,3682.453,72,17,11-04-24,"Monitor Closely",426.068864827764
"12B662696",2348.956559744,1540.76,64.3333333333333,9,10-10-24,"Monitor Closely",234.8956559744
"12B662697",2822.93230935396,3059.88255,9.1,10,12-02-24,"Keep as-it is",0
"12B662698",1832.45650756,1843.5258,26.6666666666667,9,12-10-24,"Monitor Closely",183.245650756
"12B662699",5423.19550536869,8070.152,7.75,8,12-11-24,"Monitor Closely",542.319550536869
"12B662700",1453.8728647642,940.94415,0,6,6-06-24,"Keep as-it is",0
"12B662701",2522.08057995347,2677.44025,15.3,10,11-04-24,"Keep as-it is",0
"12B662702",3235.31599889583,1699.053556,14.8333333333333,6,10-12-24,"Monitor Closely",323.531599889584
"12B662703",3528.69181943034,1426.721,12.3,10,10-08-24,"Monitor Closely",352.869181943034
"12B662704",1369.84008105526,1736.16,40,3,9-10-24,"Monitor Closely",136.984008105526
"12B662705",1591.44117219496,1214.07465,0,8,10-10-24,"Keep as-it is",0
"12B662706",3592.90953143087,2924.051,35.5833333333333,12,12-04-24,"Monitor Closely",359.290953143087
"12B662707",2819.84316047272,3139.8945,56.7777777777778,9,6-07-24,"Monitor Closely",281.984316047272
"12B662708",693.663457058747,641.225,10.3333333333333,3,12-04-24,"Keep as-it is",0
"12B662709",2753.91625277412,2680.18125,208.75,8,6-10-24,"Monitor Closely",275.391625277412
"12B662710",2399.18831532849,1169.8368,15.375,8,12-04-24,"Keep as-it is",0
"12B662711",4112.94557856513,2417.67045,114.75,12,12-10-24,"Monitor Closely",411.294557856513
"12B662712",2256.56853967026,3002.8811,60.8888888888889,9,12-04-24,"Monitor Closely",225.656853967026
"12B662713",5051.55924644445,3921.81985,27.2631578947368,19,9-06-24,"Monitor Closely",505.155924644445
"12B662714",1643.02973491335,1010.825,5.16666666666667,6,12-12-24,"Keep as-it is",0
"12B662715",3707.00775358659,2244.8976,14.875,8,8-01-24,"Monitor Closely",370.700775358659
"12B662716",1210.09404385422,998.485,0,5,12-07-24,"Keep as-it is",0
"12B662717",8226.30062282002,5166.895111,23.3333333333333,21,12-04-24,"Monitor Closely",822.630062282002
"12B662718",2092.12693305485,1908.20805,30.6666666666667,6,9-03-24,"Monitor Closely",209.212693305485
"12B662719",1676.62742902537,1540.0529,26.5,8,12-11-24,"Monitor Closely",167.662742902537
"12B662720",3841.38851367323,4989.041,125.857142857143,7,9-09-24,"Monitor Closely",384.138851367323
"12B662721",2418.94669949734,1960.98485,117.875,8,11-07-24,"Monitor Closely",241.894669949735
"12B662722",1637.55202417368,1392.24185,0,8,12-03-24,"Keep as-it is",0
"12B662723",3876.7007469212,7437.98075,8.57142857142857,7,6-04-24,"Monitor Closely",387.67007469212
"12B662724",343.755118105589,496.05,10.3333333333333,3,10-07-24,"Keep as-it is",0
"12B662725",2961.42492096163,3282.48118,16.7777777777778,9,12-02-24,"Keep as-it is",0
"12K651721",7192.5035862335,5879.069976702,60.5,12,12-03-24,"Consider Replacement",1798.12589655838
"12O420156",9.41329868191463,446.709888,0,2,11-05-24,"Keep as-it is",0
"12O624186",466.370108199661,610.88602895,59,2,7-01-24,"Monitor Closely",46.6370108199661
"12S609419",12968.7519439696,7469.415234,425.8,20,7-11-24,"Consider Replacement",3242.18798599239
"12S610979",31651.8657300595,26886.248902,283.969696969697,66,10-04-24,"Consider Replacement",7912.96643251488
"12S612858",3302.5860394378,3589.007221,66.8,10,11-07-24,"Monitor Closely",330.25860394378
"12S612859",4088.56388545525,3588.8632,61.1,10,9-11-24,"Monitor Closely",408.856388545525
"12S612860",16189.6762953747,16488.107689,64.8333333333333,18,12-10-24,"Consider Replacement",4047.41907384368
"12S624139",2768.33131960606,2391.291935,115.8,5,10-09-24,"Monitor Closely",276.833131960606
"12S662744",3062.50135833066,2686.582444,13.5555555555556,9,12-07-24,"Monitor Closely",306.250135833066
"12S662745",1998.61085322253,1839.21789,91.7142857142857,7,12-05-24,"Monitor Closely",199.861085322253
"12S662746",9727.53883438903,10344.459,133.533333333333,15,11-09-24,"Consider Replacement",2431.88470859726
"12S662747",1342.9320862329,1393.379,6,5,12-11-24,"Keep as-it is",0
"12S662748",3264.13423973135,2710.888,3.875,8,10-09-24,"Monitor Closely",326.413423973135
"12X420153",269.681432146313,255.509176,61,2,1-09-24,"Monitor Closely",26.9681432146313
"13B426402",1222.93207316376,592.483334,61.3333333333333,3,10-08-24,"Monitor Closely",122.293207316376
"13B426403",2704.4062319591,956.795482,0,6,12-12-24,"Keep as-it is",0
"13B426405",1764.731340757,2872.65,0,5,12-04-24,"Keep as-it is",0
"13B426412",2462.41876553711,2125.733625,101,6,10-01-24,"Monitor Closely",246.241876553711
"13B426414",2814.63425187163,3492.796375,0,6,10-04-24,"Keep as-it is",0
"13B426416",1327.13320710152,2383.912694,49.6666666666667,3,12-02-24,"Monitor Closely",132.713320710152
"13B426417",1946.65367368747,2546.00575,6,5,7-05-24,"Keep as-it is",0
"13B426418",5063.01037169545,2468.985444,7.75,16,12-06-24,"Monitor Closely",506.301037169545
"13B426420",4348.52930690122,5999.931667,48.6,5,10-08-24,"Monitor Closely",434.852930690122
"13B426421",12830.6959886862,14384.433741,83.2142857142857,42,12-06-24,"Consider Replacement",3207.67399717154
"13B426425",5829.11916898062,7405.290347,16.9375,16,12-12-24,"Monitor Closely",582.911916898062
"13B624215",3504.83978610589,1066.082499,6.77777777777778,9,10-02-24,"Monitor Closely",350.483978610589
"13B624217",1353.95386126983,820.101722,0,5,12-09-24,"Keep as-it is",0
"13B624218",3978.54961437194,3361.232135,0,5,9-03-24,"Monitor Closely",397.854961437194
"13B624229",1887.85106829501,484.058334,0,4,7-02-24,"Keep as-it is",0
"13S420159",3139.08192304775,2652.922928,22.8333333333333,12,11-11-24,"Monitor Closely",313.908192304775
"13S420476",4532.3066486946,10039.964361,60.6666666666667,6,12-02-24,"Monitor Closely",453.23066486946
"13S420478",3174.02431689826,4353.3667,53.5,4,7-03-24,"Monitor Closely",317.402431689826
"13S420479",3324.34446174857,1780.630963,51.9,10,12-07-24,"Monitor Closely",332.434446174857
"13S420480",3731.1170566693,1310.147224,524.25,8,8-09-24,"Monitor Closely",373.11170566693
"13S420481",5112.36426852986,2620.891016,15.25,16,5-09-24,"Monitor Closely",511.236426852986
"13S420482",12251.519481018,12243.071304,65.3571428571429,28,12-10-24,"Consider Replacement",3062.87987025449
"13S420484",2977.27350096597,12351.33875,74.4285714285714,7,11-05-24,"Monitor Closely",297.727350096597
"13S420485",6319.10959921925,3794.16965,32.6153846153846,13,12-09-24,"Monitor Closely",631.910959921925
"13S420486",3878.0342252569,5131.48275,29.7777777777778,9,12-12-24,"Monitor Closely",387.80342252569
"13S420487",6851.55637380872,9465.9875,55.4117647058824,17,12-10-24,"Consider Replacement",1712.88909345218
"13S427400",1782.64353065475,735.93075,0,6,7-12-24,"Keep as-it is",0
"13S427401",2337.82518018762,1263.919478,8.85714285714286,7,7-03-24,"Keep as-it is",0
"13S427402",5932.65111081422,6005.40632,43.5,16,12-11-24,"Monitor Closely",593.265111081422
"13S427403",5116.58560175389,5438.09216,17.5714285714286,7,10-07-24,"Monitor Closely",511.658560175389
"13S427404",6059.86313091914,6726.595608,0,18,10-02-24,"Monitor Closely",605.986313091914
"13S427405",1239.56922204059,1540.592777,0,11,10-08-24,"Keep as-it is",0
"13S427407",6690.88831226804,7728.771459,45.3,10,12-11-24,"Monitor Closely",669.088831226804
"13S427408",4531.40946927228,2627.123125,6.92307692307693,13,11-04-24,"Monitor Closely",453.140946927228
"13S427409",4848.02829665698,2328.929875,16.6666666666667,9,11-06-24,"Monitor Closely",484.802829665698
"13S427410",5152.38308916457,5959.889361,75.1578947368421,19,12-09-24,"Monitor Closely",515.238308916457
"13S427412",5833.31493746489,17968.277375,40.0769230769231,13,11-07-24,"Monitor Closely",583.331493746489
"13S427413",4940.61024242816,4522.332,52.2142857142857,14,11-01-24,"Monitor Closely",494.061024242816
"13S427414",960.569423788952,2747.345875,183,2,9-06-24,"Monitor Closely",96.0569423788952
"13S427415",5065.55847362509,4167.397516,4.69230769230769,13,12-06-24,"Monitor Closely",506.555847362509
"13S427416",997.804696887058,2267.2935,15.5,4,9-03-24,"Keep as-it is",0
"13S427417",260.390264630066,402.602222,0,4,11-07-24,"Keep as-it is",0
"13S613335",5534.75607970834,3979.999745,12.75,12,12-11-24,"Monitor Closely",553.475607970834
"13S613338",5552.64206983053,7222.014689,32,16,7-02-24,"Monitor Closely",555.264206983053
